url;home
huffingtonpost.co.uk/entry/could-asian-hornets-become-a-problem-in-the-uk_uk_5b865986e4b0162f471dd081;False
huffingtonpost.co.uk/entry/tesco-to-pay-customers-10p-for-returning-plastic-bottles_uk_5badf026e4b0b4d308d1e0b4?ncid=webmail;False
huffingtonpost.co.uk/entry/vodafone-martin-freeman-advert-banned_uk_5bbdbaa3e4b01470d0570a4a;False
huffingtonpost.com/section/queer-voices;True
huffingtonpost.fr/entry/oublier-laffaire-malik-oussekine-fauvergue-precise-et-fustige-la-bien-pensance_fr_5cc97191e4b0913d078ae57b?ncid=tweetlnkfrhpmg00000001;False
huffingtonpost.fr/entry/resultats-europeennes-2019-labstention-recule-encore-a-17h-par-rapport-a-2014_fr_5ceaa7f1e4b0512156f371f6;False
immobilier.lefigaro.fr/annonces/annonce-21377401.html;False
independent.co.uk/final-say;True
independent.co.uk/news/uk;True
independent.co.uk/news/uk/politics/sajid-javid-abuse-racism-far-left-right-twitter-attacks-a8909376.html;False
independent.co.uk/news/uk/restless-development-ics-south-africa-charity-school-students-staff-volunteers-a8519246.html;False
independent.co.uk/sport/football/news-and-comment/cristiano-ronaldo-rape-allegation-kathryn-mayorga-accusation-las-vegas-a8565501.html;False
independent.co.uk/topic/DonaldTrump;False
independent.co.uk/vouchercodes/get/7796870?popup=true;False
infos.elle.fr/Beaute/Cheveux/Astuces/Ce-puissant-ingredient-permet-d-avoir-de-beaux-cheveux-pourtant-on-ne-l-utilise-jamais-3786919#xtor=CS2-537-[emailing]-%20?sub_id_1=93-OBS-5cca06130044793;False
jardinage.lemonde.fr/dossier-640-photinia-fraseri.html;Flase
jardinage.lemonde.fr/dossier-871-prele-sante.html;False
journal.letelegramme.fr/data/30921/reader/reader.html#!preferred/0/package/30921/pub/38059/page/6;False
journal.letelegramme.fr/data/31423/reader/reader.html#!preferred/0/package/31423/pub/38719/page/11/alb/1465289;False
journal.letelegramme.fr/data/31463/reader/reader.html#!31463;False
journaldugeek.com/2017/05/22/vous-voulez-acceder-a-plus-de-contenu-sur-netflix-il-y-a-un-code-secret-pour-ca;False
journaldugeek.com/2017/08/07/osiris-dvd-blu-ray-selection;False
journaldugeek.com/test/test-asus-zenbook-pro-14-ux480fd-bel-outil-rester-productif-meme-deplacement;False
kicker.de#;True
kicker.de/news/fussball/2bundesliga/spieltag/2-bundesliga/2018-19/31/4243839/livematch_1-fc-magdeburg-128_spvgg-greuther-fuerth-82.html;False
kicker.de/news/fussball/2bundesliga/spieltag/2-bundesliga/2018-19/32/4243846/livematch_sv-darmstadt-98-98_1-fc-union-berlin-62.html;False
kicker.de/news/fussball/2bundesliga/spieltag/2-bundesliga/2018-19/33/0/spieltag.html;False
kicker.de/news/fussball/amateure/landesliga-mecklenburg-vorpommern-west-fb-1/2018-19/28/0/spieltag.html;False
kicker.de/news/fussball/amateure/oberliga-nofv-nord/2018-19/27/0/spieltag.html;False
kicker.de/news/fussball/bundesliga/spieltag/1-bundesliga/2018-19/34/4243564/spielbericht_borussia-mgladbach-15_borussia-dortmund-17.html;False
kicker.de/news/fussball/bundesliga/startseite/748015/artikel_gladbach_erstmals-seit-2011-rote-zahlen.html;False
kicker.de/news/fussball/intligen/frankreich/ligue-1-orange/2018-19/sc-amiens-1702/vereinsinformationen.html;False
kicker.de/news/fussball/intligen/italien/serie-a-tim/2018-19/38/0/spieltag.html;False
kicker.de/news/fussball/regionalliga/rlw/regionalliga-west-2012/2018-19/fc-viktoria-koeln-22491/44168/spieler_daniel-reiche.html;False
kicker.de/news/handball/startseite.html;True
kicker.de/news/tennis/turniere/madrid-spanien-atp-masters-series/2019/0/2/0/tennis_turnierdiagramm.html;False
kiosque.ladepeche.fr/#xtatc=INT-2-[header_journal];True
l.adherent.europe1.fr/rts/go2.aspx?h=15482&tp=i-H43-QAK-EU-OMO7-1u-a9f-1c-ORy7-l6q9o&x=303957;False
l.leparisien.fr/lxn-u;False
la-conjugaison.nouvelobs.com/du/verbe/boire.php;True
la-conjugaison.nouvelobs.com/du/verbe/etre.php;True
lachainemeteo.com/meteo-france/ville-12370/previsions-meteo-vence-demain;False
lachainemeteo.com/meteo-france/ville-338513/previsions-meteo-bazien-samedi-prochain?refresh_saturation=1;False
lachainemeteo.com/meteo-grece/ville-514/previsions-meteo-heraklion-aujourdhui;False
lachainemeteo.com/meteo-portugal/aeroport-4391/previsions-meteo-aeroporto-joao-paulo-ii-aujourdhui;False
lachainemeteo.com/meteo-portugal/ville-127/previsions-meteo-ponta-delgada-samedi-prochain;False
ladepeche.fr/2019/04/27/la-police-nationale-recrute-deux-jeunes-en-service-civique,8169341.php;False
ladepeche.fr/2019/05/04/le-cirque-medrano-ouvre-sur-la-cite-des-etoiles,8180298.php;False
ladepeche.fr/2019/05/11/suite-a-sa-liberation-un-des-otages-affirme-quil-aurait-du-eviter-la-zone,8194584.php?mediego_euid=54273#xtor=EPR-1-[newsletter]-20190512-[classique];False
ladepeche.fr/2019/05/22/un-avion-se-pose-dans-un-champ-de-ble-pres-de-toulouse,8215163.php;False
ladepeche.fr/2019/05/24/mika-devoile-un-rare-cliche-de-son-petit-ami-andy,8219010.php;False
lancashiretelegraph.co.uk;True
laplace.ouest-france.fr/blog/2019/04/08/explorez-les-24-hectares-de-verdure-des-jardins-de-broceliande;False
laprovence.com/article/faits-divers-justice/5514156/avignon-mon-frere-est-mort-mais-son-esprit-est-a-cote-de-moi.html;False
laprovence.com/jeu-concours/livre-comme-si-tout-recommencait;False
laprovence.com/jeu-concours/livre-les-disparus-de-tregastel;False
lavdn.lavoixdunord.fr/575057/article/2019-04-28/interpelles-apres-une-course-poursuite-entre-arras-et-cambrai?utm_medium=Social&utm_source=Facebook&fbclid=IwAR2uabuBU6FsvjzO3M1gVE4JEKyFEuiRHoGspuBH-pvo8v2wzbWFCEHamFE#Echobox=1556460557;False
lavdn.lavoixdunord.fr/576885/article/2019-05-02/dans-la-nuit-du-14-au-15-mai-vos-chaines-tnt-changent-de-frequences?utm_medium=Social&utm_source=Facebook&fbclid=IwAR11WHJerhjPzqx0QMzORE_HvFRaOKTSQniawpGGkrTBDZwatasVnpzZNdI#Echobox=1556808876;False
lci.fr/festival-de-cannes/festival-de-cannes-2019-une-fille-facile-zahia-dehar-affirme-n-avoir-jamais-eu-recours-a-la-chirurgie-esthetique-2121651.html;False
lci.fr/international/las-vegas-un-septuagenaire-meurt-apres-avoir-ete-violemment-pousse-hors-d-un-bus-2121280.html;False
lci.fr/politique/incendie-de-notre-dame-le-projet-de-loi-controverse-pour-la-restauration-adopte-par-l-assemblee-nationale-2120812.html;False
ledauphine.com/ardeche/2019/05/09/accident-mortel-le-pompier-volontaire-condamne-a-3-ans-de-prison;False
ledauphine.com/ardeche/2019/05/11/il-fait-un-malaise-au-volant-son-neveu-de-7-ans-donne-l-alerte;False
ledauphine.com/ardeche/2019/05/24/un-pecheur-disparu-depuis-jeudi-un-corps-retrouve-dans-l-ardeche;False
ledauphine.com/drome/2019/04/29/des-panneaux-d-entree-de-communes-ont-ete-echanges;False
ledauphine.com/drome/2019/05/18/poignarde-a-la-gorge-un-trentenaire-secouru-par-un-restaurateur-et-une-cliente;False
ledauphine.com/france-monde/2019/05/11/operations-du-penis-le-jeu-n-en-vaut-pas-la-chandelle;False
ledauphine.com/isere-nord;True
ledauphine.com/isere-nord/2019/04/25/vaulx-milieu-un-camion-charge-de-produits-louis-vuitton-braque-sur-l-autoroute-a43;False
ledauphine.com/savoie/2019/05/03/aix-les-bains-la-poste-ferme-deux-ans-pour-un-projet-immobilier;False
lefigaro.fr/?een=d9c0df5b703ea28227e6568821e6d7f8&seen=6&m_i=5VZ5pcQUvYwZ1qdxcsjeXlzOFvNsjg4W0DQIj99DtW_K4d3iPU0bcrBgrqg4R%2Bh0NwzoaO2phg6TEFQsUUFjT8KAGxRilouZ5X;False
lefigaro.fr/actualite-france/un-redoutable-reseau-de-cambrioleurs-albanais-demantele-dans-l-est-de-la-france-20190513;False
lefigaro.fr/conjoncture/les-deputes-se-saisissent-de-la-reforme-des-fonctionnaires-20190502;False
lefigaro.fr/flash-actu/ocean-indien-la-marine-francaise-saisit-5-tonnes-de-resine-de-cannabis-20190505;False
leicestermercury.co.uk/sport/football/football-news/leicester-city-everton-player-ratings-2080871;False
leicestermercury.co.uk/sport/football/transfer-news/report-claude-puel-being-under-2106901;False
lemonde.fr/pixels/article/2019/05/17/grumpy-cat-le-chat-grincheux-coqueluche-d-internet-est-mort_5463559_4408996.html?utm_medium=Social&utm_source=Twitter#Echobox=1558104068;False
lemonde.fr/proche-orient;True
lemonde.fr/sport/article/2019/05/01/athletes-hyperandrogynes-la-decision-ambigue-du-tribunal-arbitral-du-sport-sur-le-cas-de-caster-semenya_5457098_3242.html;False
leparisien.fr/culture-loisirs/anemone-raccroche-mais-qu-on-me-lache-le-pull-22-12-2017-7466700.php#xtor=AD-1481423551;False
leparisien.fr/economie/direct-manifestations-du-1er-mai-2019-gilets-jaunes-syndicats-black-blocs-suivez-les-mobilisations-01-05-2019-8063670.php#xtor=AD-1481423552;False
leparisien.fr/elections/europeennes/resultats-europeennes-pourquoi-a-t-on-deja-des-chiffres-du-vote-aux-pays-bas-et-pas-au-royaume-uni-24-05-2019-8078793.php;False
leparisien.fr/faits-divers;True
leparisien.fr/info-paris-ile-de-france-oise/val-de-marne-le-cirque-zavatta-contraint-de-plier-bagage-a-ivry-18-05-2019-8074857.php#xtor=EREC-109-[NLalaune]---${_id_connect_hash}@1;False
leparticulier.lefigaro.fr;True
leprogres.fr/carnet-du-jour/naissance-ain;True
leprogres.fr/carnet-du-jour/necrologie-ain;True
leprogres.fr/liseuse/editions-numeriques#69X;True
leprogres.fr/loire-42-edition-saint-etienne-metropole?page=2;False
leprogres.fr/mes-communes/liste-commune;True
leprogres.fr/search?q=avis+de+deces&x=1&y=1;True
lequipe.fr/Aussi/Hockey-sur-glace;True
lequipe.fr/Aussi/Ski-glace;True
lequipe.fr/Boxe/Actualites/Le-promoteur-de-tony-yoka-precise/1022712;False
lequipe.fr/Coaching;True
lequipe.fr/Cyclisme/Cyclisme-sur-route/Criterium-du-dauphine;True
lequipe.fr/Cyclisme/resultats/GIR_JEUNE.html;True
lequipe.fr/Football/Actualites/Euro-u17-adil-aouchiche-marque-un-quadruple-la-france-ecrase-la-republique-tcheque-en-quarts/1018021;False
lequipe.fr/Football/Actualites/Finale-des-coupes-d-europe-jurgen-klopp-liverpool-et-mauricio-pochettino-tottenham-critiquent-les-prix-pour-assister-au-matches/1018049;False
lequipe.fr/Football/Actualites/Guingamp-pascal-dupraz-en-pole-pour-succeder-a-jocelyn-gourvennec/1023000;False
lequipe.fr/Football/Actualites/Jurgen-klopp-liverpool-quelque-chose-d-incroyable/1016475;False
lequipe.fr/Football/Actualites/Le-supporter-frappe-par-neymar-psg-assure-ne-pas-l-avoir-insulte/1013529;False
lequipe.fr/Football/Actualites/Unfp-bobichon-savanier-remy-otero-et-gradel-en-course-pour-le-trophee-du-plus-beau-but-de-la-saison/1018746;False
lequipe.fr/Football/Actualites/Varatata-episode-11-avec-arnaud-tsamere-et-ben-gourcuff-meme-la-dessus-il-avance-pas/1016075;False
lequipe.fr/Football/championnat-d-italie-resultats.html;True
lequipe.fr/Football/match-direct/championnat-d-espagne/2018-2019/valence-eibar-live/434075;False
lequipe.fr/Football/match-direct/championnat-de-suisse/2018-2019/young-boys-fc-lugano-live/429060;False
lequipe.fr/Football/national-classement.html;True
lequipe.fr/Football/national-resultats.html;True
lequipe.fr/Formule-1/Actualites/Grand-prix-d-espagne-lewis-hamilton-s-impose-devant-valtteri-bottas-et-reprend-la-tete-du-championnat/1018044;False
lequipe.fr/Formule-1/direct---live/1108;True
lequipe.fr/Gymnastique/Actualites/Le-nouveau-medecin-chef-de-la-federation-americaine-limoge-au-bout-d-une-journee/1014301;False
lequipe.fr/Handball/CLA_HANDF.html;True
lequipe.fr/Rugby/RugbyFicheClub59.html;True
lequipe.fr/Tennis/Actualites/Rome-tous-les-matches-sont-reportes-a-jeudi/1019058;False
lequipe.fr/Tennis/Article/Masters-1000-de-rome-les-couacs-de-l-organisation/1019725;False
lequipe.fr/mon-compte/abonnement-numerique/inscription;True
letelegramme.fr#;True
letelegramme.fr/abonnements;True
letelegramme.fr/sso/account;True
letelegramme.fr/tag/accident;True
leute.tagesspiegel.de;True
lexpress.fr/actualite/societe/1er-mai-un-policier-filme-lancant-un-pave-une-enquete-interne-ouverte_2076050.html?utm_source=ocari&utm_medium=email&utm_campaign=20190503090101_18_nl_nl_lexpress_quotidienne_5ccbe6f34c964dea068b4567&xtor=EPR-181-[20190503090101_18_nl_nl_lexpress_quotidienne_5ccbe6f34c964dea068b4567_002FEL]-20190503-[_0056940]-[RB2D106H0014W3JN]-20190503070400#EMID=8b350339c1a976d1e1658167ae4bdf8ee5819104949e6f373f11937746774909;False
lexpress.fr/actualite/societe/justice/manifs-du-1er-mai-on-est-en-droit-de-penser-que-m-fait-partie-des-black-blocs_2075952.html?utm_source=ocari&utm_medium=email&utm_campaign=20190503090101_18_nl_nl_lexpress_quotidienne_5ccbe6f34c964dea068b4567&xtor=EPR-181-[20190503090101_18_nl_nl_lexpress_quotidienne_5ccbe6f34c964dea068b4567_002FEL]-20190503-[_005694I]-[RB2D106H0014W3JN]-20190503070400#EMID=8b350339c1a976d1e1658167ae4bdf8ee5819104949e6f373f11937746774909;False
lexpress.fr/actualites/1/societe/emplois-presumes-fictifs-au-fn-la-mise-en-examen-de-nicolas-bay-requalifiee-en-detournements-de-fonds-publics_2034294.html?fbclid=IwAR0cRMusmdux3dpxvMEFO3wXW4h4jZGrDm0VsH24Chge-J3ZbAM0rtY909U#aX9r9531ZuMAQ9Lq.01;False
lexpress.fr/election/zones/recherche?q=mensignac&y=2017&e=presidentielle;False
lexpress.fr/emploi/gestion-carriere/undefined;True
lexpress.fr/recherche?q=kepler+186+f;True
lignesdedefense.blogs.ouest-france.fr/archive/2019/04/26/du-hellfire-ii-pour-la-france-le-liban-et-les-pays-bas-pour-20192.html;False
lvz.de/Leipzig/Wahl/Kommunalwahl;True
lvz.de/Nachrichten/Wirtschaft/Wirtschaft-Regional;True
lvz.de/Region/Grimma/Tierschutzfall-Trebsen;False
lvz.de/Region/Polizeiticker/152.000-Euro-Schaden-Neuer-Ferrari-auf-dem-Weg-nach-Leipzig-verunglueckt;False
m.leparisien.fr/sports/boxer-au-madison-square-garden-c-est-dingue-jubile-souleymane-cissokho-14-05-2019-8071647.php?fbclid=IwAR0hHR1x-blcp_3zcIVH22eLRsbbggfBVTg1FqmKeG-1w3g8Tzo-UZplgg4#xtor=AD-1481423552;False
madame.lefigaro.fr/celebrites/les-premieres-photos-du-royal-baby-de-meghan-markle-et-du-prince-harry-070519-165001?utm_medium=SocialMadame&utm_source=Facebook&fbclid=IwAR2lcE0Zo8VneEqjAoufvpc6YQkiQZl-i46BY1L7jQnhAlhlQHiUlltEy2w#diaporama-1755649_3;False
madame.lefigaro.fr/recettes/blinis-oeufs-de-saumon-061000-200637;False
manager.kicker.de/interactive/bundesliga/meinteam/gesamtwertung;True
manchestereveningnews.co.uk/news/greater-manchester-news/daniel-bolton-actor-tributes-manchester-15222203;False
manchestereveningnews.co.uk/news/greater-manchester-news/hassan-butt-ebay-al-qaeda-15242367;False
manchestereveningnews.co.uk/news/greater-manchester-news/rare-collectible-coins-2016-50p-12035049;False
manchestereveningnews.co.uk/news/greater-manchester-news/the-pusher-professor-stands-canal-8450695;False
manchestereveningnews.co.uk/news/greater-manchester-news/traffic-chaos-m60-after-lorry-15277880;False
manchestereveningnews.co.uk/sport/football/manchester-united-mourinho-sanchez-news-15121469;False
marieclaire.fr;True
marieclaire.fr/photo/1309888/3030403/canape-vert-et-lampadaire-roche-#autoSlide;False
marieclaire.fr/photo/712308/2187485/kylie-minogue-et-sa-robe-courte;False
marieclaire.fr/photo/822429/3030456/selena-gomez;False
mdr.de/damals/archiv/frauenkirche148.html;False
mdr.de/nachricht;True
mdr.de/nachrichten/index.html;True
mdr.de/sachsen/leipzig/leipzig-leipzig-land/leipzig-autobahn-stau-feuerwehr-100.html;False
mdr.de/sachsenradio/musik/titelliste/index.html;True
mdr.de/sport/fussball_1bl/zehn-jahre-rb-leipzig-zehn-fakten-zum-jubliaeum-100.html#sprung0;False
mdr.de/sport/fussball_3l/index.html;True
mdr.de/sport/video-302360_zc-a44cf87d_zs-2013e4cd.html;False
mdr.de/thueringen/sued-thueringen/schmalkalden-meiningen/massenkarambolage-autobahn-glaette-100_showImage-massenkarambolage-102_zc-8615ed8c.html;False
mdr.de/tv/sendungen/index.html;True
mdr.de/zeitreise/atomkriegsplaene-usa-ddr-100.html;False
mediapart.fr/contact;True
meinabo.faz.net/aktionen;True
meine.zeit.de/zuruecksetzen;True
merkur.de/bayern/passau-gruselfund-in-pension-junge-tote-frauen-und-zwei-armbrueste-12273982.html;False
merkur.de/boulevard/beliebter-moderator-ist-tot-zuvor-bekam-er-erschuetternde-prognose-andreas-haehle-mit-51-jahren-gestorben-zr-12233687.html;False
merkur.de/leben/karriere/kind-krank-melden-ihrem-arbeitgeber-zr-9005462.html;False
merkur.de/lokales/bad-toelz/bad-toelz-ort28297/bad-toelz-ehepaar-bestellt-sich-zwei-bier-darin-schwimmt-etwas-da-nicht-reingehoert-12227473.html;False
merkur.de/lokales/erding/isen-ort86592/isen-erding-toedlicher-mercedes-unfall-bilder-12230296.html;False
merkur.de/lokales/fuerstenfeldbruck/eichenau-ort80567/eichenau-sie-sind-besten-mit-spraydose-12285837.html;False
merkur.de/lokales/muenchen/ludwigsvorstadt-isarvorstadt-ort43328/fruehlingsfest-muenchen-junge-frau-wird-von-auto-erfasst-und-gegen-scheibe-geschleudert-12230284.html;False
merkur.de/lokales/muenchen/ludwigsvorstadt-isarvorstadt-ort43328/hauptbahnhof-muenchen-detektiv-stellt-zwei-diebe-dann-wird-es-brutal-12317272.html;False
merkur.de/politik/ansbach-akk-in-einer-reihe-mit-hitler-und-mussolini-cdu-kanzelt-spd-ab-zr-12279432.html;False
merkur.de/welt/lawine-in-schweiz-vier-deutsche-sterben-im-kanton-wallis-bei-lawinenunglueck-zr-12230468.html;False
meta.tagesschau.de/id/142043/jugend-forscht-auszeichnung-fuer-aussergewoehnliche-ideen;False
meta.tagesschau.de/id/142047/spannungen-am-golf-trump-droht-iran-mit-vernichtung;False
meteoblue.com/de/wetter/maps/flughafen-saarbr%C3%BCcken_deutschland_3208966;False
meteoblue.com/de/wetter/vorhersage/14-tage/perl_deutschland_2854859;False
meteoblue.com/de/wetter/woche/flughafen-saarbr%C3%BCcken_deutschland_3208966;False
meteofrance.com/previsions-meteo-france/vaucluse/84;True
metro.co.uk;True
metro.co.uk/2018/09/08/police-officer-suffers-serious-head-injuries-after-being-mowed-down-by-car-7926537;False
metro.co.uk/2018/09/16/wwes-hell-in-a-cell-cage-has-changed-colour-from-silver-to-red-7948427;False
metro.co.uk/2018/09/18/hollyoaks-spoilers-hunter-mcqueen-killed-by-mac-nightingale-after-taking-him-on-7920247;False
metro.co.uk/2018/09/29/bankers-wife-accidentally-sends-new-nanny-racist-text-before-sacking-her-7990964;False
metro.co.uk/2018/10/10/katie-price-arrested-on-suspicion-of-drink-driving-8024202?ito=social;False
metro.co.uk/lifestyle/sex;True
mirror.co.uk/3am/celebrity-news/dramatic-roxanne-pallett-almost-drowns-13209064;False
mirror.co.uk/3am/celebrity-news/eager-jacqueline-jossa-carries-dan-13228924;False
mirror.co.uk/3am/celebrity-news/katie-price-ex-kieran-hayler-13323335;False
mirror.co.uk/3am/celebrity-news/love-islands-alexandra-crane-used-13200750;False
mirror.co.uk/3am/celebrity-news/meg-ryan-looks-unrecognisable-remarkably-6023132;False
mirror.co.uk/interactives/people-sharing-red-flags-tinder-13191279;False
mirror.co.uk/lifestyle/horoscopes/leo/daily;False
mirror.co.uk/money/number-cigarette-breaks-you-legally-11392678;False
mirror.co.uk/news/uk-news/thugs-leave-disabled-girl-cowering-13400818?utm_source=mirror_newsletter&utm_medium=email&utm_content=EM_Mirror_Nletter_DailyNews_News_smallteaser_Text_Story&utm_campaign=daily_newsletter;False
mirror.co.uk/news/uk-news/violent-topless-attacker-who-forced-13241759;False
mirror.co.uk/sport/football;True
mirror.co.uk/sport/football/news/philippe-coutinho-cost-barcelona-142million-13175043;False
mirror.co.uk/tv/tv-news/celebrity-big-brothers-latest-evicted-13209887;False
mirror.co.uk/tv/tv-news/heartbroken-ryan-thomas-cries-life-13174364?utm_source=mirror_newsletter&utm_medium=email&utm_content=EM_Mirror_Nletter_Celebs_News_largeteaser_Image_Story2&utm_campaign=celebs_newsletter;False
ml.capital-news.fr/l2/78VunwNrW19/7701987/3173079250.html;False
moncompte.mediapart.fr/informations-personnelles;True
mopo.de/sport/hsv/-riesen-enttaeuschung--das-sagen-hsv-legenden-ueber-den-nicht-aufstieg-32535736;False
morgenpost.de/bezirke/charlottenburg-wilmersdorf/article217037827/Wettrennen-mit-Tabletts-und-Koffern-auf-dem-Kudamm.html;False
morgenpost.de/sport/hertha/article217092455/Endlich-wieder-Tore-und-ein-Sieg-Ibisevic-erloest-Hertha.html;False
morgenpost.de/vermischtes/article217316347/Panne-bei-Lotto-Ziehung-Maschine-streikt-Zahl-ungueltig.html;False
mz-web.de/32475592;False
mz-web.de/halle-saale/konflikt-geraet-ausser-kontrolle-porsche-werk-wegen-staedtischen-differenzen-in-gefahr--32588064;False
mz-web.de/leben/auto/bekannte-autonamen-warum-heisst-skoda-eigentlich-skoda--5904766;False
mz-web.de/mitteldeutschland/oel-pipeline-nach-leuna-dicht-wie-lange-reichen-die-lagerbestaende-noch--32590678;False
mz-web.de/pflege;True
mz-web.de/politik/europawahl2019;False
mz-web.de/politik/pass-erschlichen-300-eingebuergerte-deutsche-verloren-neue-staatsangehoerigkeit-32442510;False
mz-web.de/sachsen-anhalt/landespolitik;True
mz-web.de/sangerhausen;True
mz-web.de/sport/fussball/1-fc-magdeburg;True
mz-web.de/sport/fussball/hallescher-fc/der-naechste-ex-zwickauer-fuer-den-hfc-ziegner-holt-alten-bekannten-aus-wuerzburg--32543232;False
mz-web.de/startnow;True
ndr.de/fernsehen/index.html;True
ndr.de/fernsehen/sendungen/das/Norddeutschland-und-die-Welt,sendung896418.html;False
ndr.de/fernsehen/sendungen/ndr_talk_show/ntalk538_backLinkId-ntalkverlosung112.html#form;False
ndr.de/nachrichten/niedersachsen/oldenburg_ostfriesland/Bundeswehr-verschifft-schweres-Geraet-fuer-NATO-Manoever,bundeswehr1882.html;False
ndr.de/nachrichten/schleswig-holstein/index.html;True
ndr.de/ratgeber/gesundheit/arthrosetherapie106.pdf;True
ndr.de/ratgeber/gesundheit/blutfettetherapie100.pdf;True
news-und-nachrichten.de/artikel/fdp-waehlt-parteispitze-teuteberg-neue-generalsekretaerin;False
news.20minutes.fr/HP?b=iT4Gr2w-NUGobKPRfd8NubI_hN0hFIp3ofiviP0Pa-IWrpQzQxTn3-xmynDpKyK0&c=fJyCrlcWWmVQQgM-fPPLIw;False
news.challenges.fr/461203994/economie/les-francais-vont-gagner-850-euros-de-pouvoir-d-achat_653817#xtor=CS1-56-[achat]&xts=562191%20&sub_id_1=36-OBS-5ccf536be94a336;False
news.challenges.fr/461203994/economie/les-francais-vont-gagner-850-euros-de-pouvoir-d-achat_653817#xtor=CS1-56-[achat]&xts=562191%20&sub_id_1=93-OBS-5cd7df36cc82693;False
newsletter.computerbild.de/red.php?r=77171124747765740&lid=1127440&ln=130;False
newsletter.computerbild.de/red.php?r=77171134207765797&lid=1132097&ln=130;False
newsletter.ladepeche.fr/Go/index.cfm?WL=356080&WS=5620_3841904&WA=151967;False
nl.rtl.fr/re?l=D0Iarve2eI31feo32I1Iaqzr9i;False
nouvelobs.com/justice/20190515.OBS12982/balkany-je-vais-vous-dire-les-especes-il-fallait-bien-les-utiliser.html;False
odelices.ouest-france.fr;True
orange.handelsblatt.com/artikel/52247;False
orange.handelsblatt.com/artikel/57052;False
ouest-france.fr/bretagne/cancale-35260/cancale-marathon-de-la-baie-il-manque-des-benevoles-6355731?fbclid=IwAR2PrK5iounqQZmUTtSNBvH6GI4FT6afzh-0wkPSEkZJ_JJlN-0URhDzXbY;False
ouest-france.fr/bretagne/la-fibre-optique-deployee-100-des-2026-6359684?utm_source=neolane_of_newsletter-locale&utm_medium=email&utm_campaign=of_rennes_35&utm_content=20190521&vid=1235423;False
ouest-france.fr/bretagne/lignol-56160/andree-et-jean-paul-lucas-ont-fete-leurs-noces-d-or-5028768;False
ouest-france.fr/bretagne/morlaix-29600/morlaix-dans-la-petite-maison-le-pere-faisait-regner-la-terreur-6353732?utm_source=neolane_of_newsletter-generale_mediego&utm_campaign=of_newsletter-generale&mediego_ruuid=a7fb1e5e-2fa5-43b9-94ee-7cb81c98d14e_14&mediego_euid=2059546&mediego_campaign=20190517_email_html&utm_medium=email&utm_content=20190517&vid=2059546;False
ouest-france.fr/bretagne/pontivy-56300/pontivy-la-mort-ete-son-metier-et-il-l-adore-6335631;False
ouest-france.fr/bretagne/pontivy-56300/pres-de-pontivy-une-rave-party-sur-une-aire-de-covoiturage-6326804;False
ouest-france.fr/monde/burkina-faso;True
ouest-france.fr/pays-de-la-loire/les-sables-dolonne-85100/les-sables-d-olonne-attention-navire-xxl-la-cabaude-6365025?utm_source=neolane_of_newsletter-generale_mediego&utm_campaign=of_newsletter-generale&mediego_ruuid=4e75c231-426f-4857-8728-56a66a4694f1_9&mediego_euid=129292&mediego_campaign=20190524_email_html&utm_medium=email&utm_content=20190524&vid=129292;False
ouest-france.fr/pays-de-la-loire/maumusson-44540/le-bagad-de-lann-bihoue-o-mauvais-buisson-6339278;False
ouest-france.fr/politique/patrick-balkany/video-71-ans-bientot-ne-me-vieillissez-pas-quand-patrick-balkany-reprend-son-avocat-eric-dupond-6349624;False
ouest-france.fr/societe/faits-divers/haute-garonne-une-fillette-de-7-ans-sauve-la-vie-de-son-pere-en-appelant-le-18-6364913?utm_source=neolane_of_newsletter-generale_mediego&utm_campaign=of_newsletter-generale&mediego_ruuid=7a60fcbd-339b-4119-b024-b925e18ebf50_6&mediego_euid=897657&mediego_campaign=20190524_email_html&utm_medium=email&utm_content=20190524&vid=897657;False
ouest-france.fr/societe/securite-routiere/radars/les-voitures-radar-privees-debarquent-en-bretagne-et-pays-de-la-loire-6345926;False
ouest-france.fr/sport/football/equipe-de-france-feminine/direct-coupe-du-monde-feminine-de-foot-suivez-l-annonce-de-la-liste-des-23-de-corinne-diacre-6332518?utm_source=neolane_of_newsletter-sport&utm_medium=email&utm_campaign=of_newsletter-sport&utm_content=20190502&vid=143618;False
ouest-france.fr/sport/football/stade-lavallois;True
p5.focus.de/img/fotos/origs849968/8000655948-w590-h312-o-q75-p5/Opel-Kapit-E4n-17-.jpg;False
parismatch.com/Actu/Politique/Listes-electorales-risque-de-bug-pour-les-elections-europeennes-1624334?fbclid=IwAR3zFqLXGC0zT3Tj8vMgUnIjd2q-naz5FLfKS2d-OY2JKBSzKt4f1b1Svyo;False
parismatch.com/People/Diane-Kruger-devoile-une-photo-d-elle-et-sa-fille-pour-la-fete-des-meres-1623439;False
parismatch.com/Royal-Blog/Monaco;True
parismatch.com/Vivre;True
parismatch.com/collections-archives-photos;False
peterboroughtoday.co.uk/news;True
peterboroughtoday.co.uk/our-region/peterborough/city-centre;True
photo.gala.fr/charlotte-casiraghi-pauline-ducruet-camille-gottlieb-les-heritieres-de-grace-kelly-25561#charlotte-casiraghi-a-cannes-442341;False
photo.gala.fr/photos-cannes-2019-marion-cotillard-radieuse-avec-un-carre-wavy-et-un-serre-tete-chic-35840#marion-cotillard-avec-un-serre-tete-et-des-boucles-d-oreilles-chopard-621306;False
